order_item_id,created_at,order_id,product_id,is_primary_item,price_usd,cogs_usd
6712,"2013-08-28 10:58:08",6712,1,1,49.99,19.49
6713,"2013-08-28 11:36:46",6713,1,1,49.99,19.49
6714,"2013-08-28 11:43:18",6714,1,1,49.99,19.49
6715,"2013-08-28 12:25:04",6715,1,1,49.99,19.49
6716,"2013-08-28 14:00:47",6716,2,1,59.99,22.49
6717,"2013-08-28 14:19:19",6717,1,1,49.99,19.49
6718,"2013-08-28 14:54:02",6718,1,1,49.99,19.49
6719,"2013-08-28 15:06:04",6719,1,1,49.99,19.49
6720,"2013-08-28 15:22:15",6720,2,1,59.99,22.49
6721,"2013-08-28 16:13:39",6721,1,1,49.99,19.49
6722,"2013-08-28 16:29:03",6722,1,1,49.99,19.49
6723,"2013-08-28 17:01:56",6723,1,1,49.99,19.49
6724,"2013-08-28 17:04:30",6724,1,1,49.99,19.49
6725,"2013-08-28 17:05:24",6725,1,1,49.99,19.49
6726,"2013-08-28 18:12:42",6726,1,1,49.99,19.49
6727,"2013-08-28 18:20:53",6727,1,1,49.99,19.49
6728,"2013-08-28 19:11:33",6728,1,1,49.99,19.49
6729,"2013-08-28 22:24:10",6729,1,1,49.99,19.49
6730,"2013-08-29 00:55:14",6730,1,1,49.99,19.49
6731,"2013-08-29 02:35:21",6731,1,1,49.99,19.49
6732,"2013-08-29 06:20:02",6732,1,1,49.99,19.49
6733,"2013-08-29 10:04:25",6733,1,1,49.99,19.49
6734,"2013-08-29 10:17:37",6734,1,1,49.99,19.49
6735,"2013-08-29 10:18:11",6735,1,1,49.99,19.49
6736,"2013-08-29 10:26:34",6736,1,1,49.99,19.49
6737,"2013-08-29 11:22:35",6737,1,1,49.99,19.49
6738,"2013-08-29 11:46:08",6738,1,1,49.99,19.49
6739,"2013-08-29 12:06:59",6739,1,1,49.99,19.49
6740,"2013-08-29 12:25:48",6740,1,1,49.99,19.49
6741,"2013-08-29 13:17:09",6741,1,1,49.99,19.49
6742,"2013-08-29 13:21:19",6742,1,1,49.99,19.49
6743,"2013-08-29 13:49:15",6743,1,1,49.99,19.49
6744,"2013-08-29 14:23:15",6744,1,1,49.99,19.49
6745,"2013-08-29 15:24:04",6745,1,1,49.99,19.49
6746,"2013-08-29 18:12:38",6746,1,1,49.99,19.49
6747,"2013-08-29 18:46:23",6747,1,1,49.99,19.49
6748,"2013-08-29 18:52:20",6748,2,1,59.99,22.49
6749,"2013-08-29 19:00:22",6749,1,1,49.99,19.49
6750,"2013-08-29 20:52:27",6750,1,1,49.99,19.49
6751,"2013-08-29 21:59:08",6751,2,1,59.99,22.49
6752,"2013-08-29 23:33:47",6752,1,1,49.99,19.49
6753,"2013-08-30 00:23:11",6753,1,1,49.99,19.49
6754,"2013-08-30 00:29:03",6754,1,1,49.99,19.49
6755,"2013-08-30 00:32:08",6755,1,1,49.99,19.49
6756,"2013-08-30 00:38:46",6756,1,1,49.99,19.49
6757,"2013-08-30 00:52:11",6757,1,1,49.99,19.49
6758,"2013-08-30 00:56:46",6758,1,1,49.99,19.49
6759,"2013-08-30 05:24:53",6759,1,1,49.99,19.49
6760,"2013-08-30 05:37:21",6760,1,1,49.99,19.49
6761,"2013-08-30 05:50:21",6761,1,1,49.99,19.49
6762,"2013-08-30 06:54:38",6762,1,1,49.99,19.49
6763,"2013-08-30 08:45:17",6763,1,1,49.99,19.49
6764,"2013-08-30 09:23:23",6764,1,1,49.99,19.49
6765,"2013-08-30 09:56:33",6765,1,1,49.99,19.49
6766,"2013-08-30 10:21:02",6766,1,1,49.99,19.49
6767,"2013-08-30 10:36:18",6767,1,1,49.99,19.49
6768,"2013-08-30 11:37:13",6768,2,1,59.99,22.49
6769,"2013-08-30 12:08:34",6769,1,1,49.99,19.49
6770,"2013-08-30 12:20:57",6770,2,1,59.99,22.49
6771,"2013-08-30 13:28:14",6771,1,1,49.99,19.49
6772,"2013-08-30 14:00:10",6772,2,1,59.99,22.49
6773,"2013-08-30 15:27:33",6773,1,1,49.99,19.49
6774,"2013-08-30 16:15:43",6774,1,1,49.99,19.49
6775,"2013-08-30 17:36:11",6775,1,1,49.99,19.49
6776,"2013-08-30 18:03:58",6776,1,1,49.99,19.49
6777,"2013-08-30 18:50:34",6777,1,1,49.99,19.49
6778,"2013-08-30 19:17:13",6778,1,1,49.99,19.49
6779,"2013-08-30 20:34:23",6779,1,1,49.99,19.49
6780,"2013-08-30 21:21:36",6780,1,1,49.99,19.49
6781,"2013-08-30 22:54:25",6781,1,1,49.99,19.49
6782,"2013-08-31 01:16:06",6782,1,1,49.99,19.49
6783,"2013-08-31 14:21:14",6783,1,1,49.99,19.49
6784,"2013-08-31 14:35:53",6784,1,1,49.99,19.49
6785,"2013-08-31 18:28:55",6785,1,1,49.99,19.49
6786,"2013-08-31 18:32:49",6786,1,1,49.99,19.49
6787,"2013-08-31 19:38:36",6787,1,1,49.99,19.49
6788,"2013-08-31 23:52:02",6788,1,1,49.99,19.49
6789,"2013-09-01 02:07:33",6789,1,1,49.99,19.49
6790,"2013-09-01 03:28:37",6790,1,1,49.99,19.49
6791,"2013-09-01 06:21:27",6791,1,1,49.99,19.49
6792,"2013-09-01 08:13:18",6792,1,1,49.99,19.49
6793,"2013-09-01 09:17:15",6793,1,1,49.99,19.49
6794,"2013-09-01 10:25:54",6794,2,1,59.99,22.49
6795,"2013-09-01 10:40:36",6795,1,1,49.99,19.49
6796,"2013-09-01 12:28:12",6796,1,1,49.99,19.49
6797,"2013-09-01 15:55:12",6797,1,1,49.99,19.49
6798,"2013-09-01 16:54:18",6798,1,1,49.99,19.49
6799,"2013-09-01 19:41:24",6799,1,1,49.99,19.49
6800,"2013-09-01 20:37:31",6800,1,1,49.99,19.49
6801,"2013-09-01 21:45:30",6801,1,1,49.99,19.49
6802,"2013-09-01 22:29:20",6802,1,1,49.99,19.49
6803,"2013-09-01 22:38:10",6803,1,1,49.99,19.49
6804,"2013-09-02 10:00:58",6804,1,1,49.99,19.49
6805,"2013-09-02 10:36:17",6805,1,1,49.99,19.49
6806,"2013-09-02 11:15:26",6806,1,1,49.99,19.49
6807,"2013-09-02 11:48:44",6807,1,1,49.99,19.49
6808,"2013-09-02 11:48:44",6808,1,1,49.99,19.49
6809,"2013-09-02 12:17:54",6809,1,1,49.99,19.49
6810,"2013-09-02 15:05:33",6810,1,1,49.99,19.49
6811,"2013-09-02 15:22:53",6811,1,1,49.99,19.49
6812,"2013-09-02 16:07:04",6812,1,1,49.99,19.49
6813,"2013-09-02 16:31:03",6813,1,1,49.99,19.49
6814,"2013-09-02 17:09:47",6814,1,1,49.99,19.49
6815,"2013-09-02 19:58:14",6815,1,1,49.99,19.49
6816,"2013-09-02 20:11:16",6816,2,1,59.99,22.49
6817,"2013-09-02 22:34:19",6817,1,1,49.99,19.49
6818,"2013-09-03 01:11:34",6818,2,1,59.99,22.49
6819,"2013-09-03 01:25:34",6819,1,1,49.99,19.49
6820,"2013-09-03 05:44:24",6820,1,1,49.99,19.49
6821,"2013-09-03 11:06:59",6821,1,1,49.99,19.49
6822,"2013-09-03 13:11:07",6822,2,1,59.99,22.49
6823,"2013-09-03 13:45:04",6823,1,1,49.99,19.49
6824,"2013-09-03 14:19:22",6824,1,1,49.99,19.49
6825,"2013-09-03 14:24:02",6825,1,1,49.99,19.49
6826,"2013-09-03 15:32:27",6826,1,1,49.99,19.49
6827,"2013-09-03 15:39:16",6827,1,1,49.99,19.49
6828,"2013-09-03 15:46:03",6828,1,1,49.99,19.49
6829,"2013-09-03 16:38:37",6829,2,1,59.99,22.49
6830,"2013-09-03 19:54:04",6830,1,1,49.99,19.49
6831,"2013-09-03 20:16:13",6831,1,1,49.99,19.49
6832,"2013-09-03 22:28:43",6832,1,1,49.99,19.49
6833,"2013-09-04 03:01:59",6833,1,1,49.99,19.49
6834,"2013-09-04 03:48:44",6834,1,1,49.99,19.49
6835,"2013-09-04 08:00:26",6835,1,1,49.99,19.49
6836,"2013-09-04 08:01:15",6836,1,1,49.99,19.49
6837,"2013-09-04 08:58:42",6837,1,1,49.99,19.49
6838,"2013-09-04 09:17:44",6838,1,1,49.99,19.49
6839,"2013-09-04 09:40:00",6839,2,1,59.99,22.49
6840,"2013-09-04 09:44:46",6840,2,1,59.99,22.49
6841,"2013-09-04 10:12:08",6841,1,1,49.99,19.49
6842,"2013-09-04 10:43:50",6842,1,1,49.99,19.49
6843,"2013-09-04 11:46:27",6843,2,1,59.99,22.49
6844,"2013-09-04 12:11:26",6844,1,1,49.99,19.49
6845,"2013-09-04 12:29:40",6845,1,1,49.99,19.49
6846,"2013-09-04 12:54:08",6846,1,1,49.99,19.49
6847,"2013-09-04 13:34:00",6847,2,1,59.99,22.49
6848,"2013-09-04 13:40:13",6848,1,1,49.99,19.49
6849,"2013-09-04 14:05:36",6849,1,1,49.99,19.49
6850,"2013-09-04 14:20:52",6850,1,1,49.99,19.49
6851,"2013-09-04 15:06:17",6851,1,1,49.99,19.49
6852,"2013-09-04 15:18:13",6852,1,1,49.99,19.49
6853,"2013-09-04 15:43:32",6853,1,1,49.99,19.49
6854,"2013-09-04 16:12:09",6854,1,1,49.99,19.49
6855,"2013-09-04 16:56:05",6855,2,1,59.99,22.49
6856,"2013-09-04 17:25:29",6856,2,1,59.99,22.49
6857,"2013-09-04 17:35:12",6857,1,1,49.99,19.49
6858,"2013-09-04 18:17:03",6858,1,1,49.99,19.49
6859,"2013-09-04 20:35:00",6859,1,1,49.99,19.49
6860,"2013-09-04 21:10:20",6860,1,1,49.99,19.49
6861,"2013-09-04 23:17:46",6861,2,1,59.99,22.49
6862,"2013-09-05 00:56:12",6862,1,1,49.99,19.49
6863,"2013-09-05 02:39:28",6863,1,1,49.99,19.49
6864,"2013-09-05 05:30:04",6864,1,1,49.99,19.49
6865,"2013-09-05 06:28:33",6865,1,1,49.99,19.49
6866,"2013-09-05 08:59:28",6866,1,1,49.99,19.49
6867,"2013-09-05 09:23:41",6867,1,1,49.99,19.49
6868,"2013-09-05 09:27:14",6868,1,1,49.99,19.49
6869,"2013-09-05 09:38:32",6869,1,1,49.99,19.49
6870,"2013-09-05 09:42:20",6870,1,1,49.99,19.49
6871,"2013-09-05 10:36:18",6871,1,1,49.99,19.49
6872,"2013-09-05 10:57:12",6872,1,1,49.99,19.49
6873,"2013-09-05 12:39:28",6873,1,1,49.99,19.49
6874,"2013-09-05 12:51:21",6874,2,1,59.99,22.49
6875,"2013-09-05 13:45:03",6875,2,1,59.99,22.49
6876,"2013-09-05 13:46:27",6876,1,1,49.99,19.49
6877,"2013-09-05 14:08:21",6877,1,1,49.99,19.49
6878,"2013-09-05 15:39:45",6878,1,1,49.99,19.49
6879,"2013-09-05 15:43:51",6879,1,1,49.99,19.49
6880,"2013-09-05 16:58:21",6880,1,1,49.99,19.49
6881,"2013-09-05 17:44:06",6881,1,1,49.99,19.49
6882,"2013-09-05 19:05:44",6882,1,1,49.99,19.49
6883,"2013-09-05 21:06:38",6883,1,1,49.99,19.49
6884,"2013-09-05 21:42:39",6884,1,1,49.99,19.49
6885,"2013-09-05 22:25:49",6885,1,1,49.99,19.49
6886,"2013-09-06 00:00:38",6886,1,1,49.99,19.49
6887,"2013-09-06 02:55:47",6887,1,1,49.99,19.49
6888,"2013-09-06 02:58:01",6888,1,1,49.99,19.49
6889,"2013-09-06 04:51:14",6889,2,1,59.99,22.49
6890,"2013-09-06 07:47:59",6890,1,1,49.99,19.49
6891,"2013-09-06 08:15:46",6891,1,1,49.99,19.49
6892,"2013-09-06 09:23:56",6892,1,1,49.99,19.49
6893,"2013-09-06 09:50:44",6893,1,1,49.99,19.49
6894,"2013-09-06 10:10:22",6894,1,1,49.99,19.49
6895,"2013-09-06 10:11:14",6895,2,1,59.99,22.49
6896,"2013-09-06 10:40:56",6896,1,1,49.99,19.49
6897,"2013-09-06 10:56:43",6897,1,1,49.99,19.49
6898,"2013-09-06 11:26:27",6898,1,1,49.99,19.49
6899,"2013-09-06 12:42:44",6899,1,1,49.99,19.49
6900,"2013-09-06 13:46:58",6900,1,1,49.99,19.49
6901,"2013-09-06 14:24:46",6901,1,1,49.99,19.49
6902,"2013-09-06 16:14:56",6902,1,1,49.99,19.49
6903,"2013-09-06 17:05:15",6903,1,1,49.99,19.49
6904,"2013-09-06 17:23:17",6904,1,1,49.99,19.49
6905,"2013-09-06 17:44:38",6905,2,1,59.99,22.49
6906,"2013-09-06 19:49:16",6906,2,1,59.99,22.49
6907,"2013-09-06 20:05:27",6907,1,1,49.99,19.49
6908,"2013-09-06 20:10:09",6908,1,1,49.99,19.49
6909,"2013-09-06 22:31:48",6909,1,1,49.99,19.49
6910,"2013-09-06 23:38:41",6910,1,1,49.99,19.49
6911,"2013-09-07 00:36:47",6911,1,1,49.99,19.49
6912,"2013-09-07 01:01:55",6912,1,1,49.99,19.49
6913,"2013-09-07 01:07:28",6913,2,1,59.99,22.49
6914,"2013-09-07 01:29:03",6914,1,1,49.99,19.49
6915,"2013-09-07 12:00:09",6915,1,1,49.99,19.49
6916,"2013-09-07 15:38:07",6916,2,1,59.99,22.49
6917,"2013-09-07 19:03:25",6917,2,1,59.99,22.49
6918,"2013-09-07 22:23:02",6918,1,1,49.99,19.49
6919,"2013-09-08 00:14:18",6919,1,1,49.99,19.49
6920,"2013-09-08 03:29:45",6920,1,1,49.99,19.49
6921,"2013-09-08 04:38:25",6921,2,1,59.99,22.49
6922,"2013-09-08 14:29:01",6922,2,1,59.99,22.49
6923,"2013-09-08 14:46:47",6923,2,1,59.99,22.49
6924,"2013-09-08 14:51:23",6924,1,1,49.99,19.49
6925,"2013-09-08 17:16:03",6925,1,1,49.99,19.49
6926,"2013-09-08 18:29:13",6926,1,1,49.99,19.49
6927,"2013-09-08 20:41:53",6927,1,1,49.99,19.49
6928,"2013-09-08 21:14:27",6928,1,1,49.99,19.49
6929,"2013-09-08 21:15:20",6929,1,1,49.99,19.49
6930,"2013-09-09 00:23:21",6930,2,1,59.99,22.49
6931,"2013-09-09 03:29:56",6931,1,1,49.99,19.49
6932,"2013-09-09 04:39:54",6932,1,1,49.99,19.49
6933,"2013-09-09 05:24:46",6933,1,1,49.99,19.49
6934,"2013-09-09 06:44:08",6934,1,1,49.99,19.49
6935,"2013-09-09 07:44:14",6935,1,1,49.99,19.49
6936,"2013-09-09 08:57:45",6936,2,1,59.99,22.49
6937,"2013-09-09 09:15:47",6937,1,1,49.99,19.49
6938,"2013-09-09 09:22:04",6938,2,1,59.99,22.49
6939,"2013-09-09 10:06:11",6939,1,1,49.99,19.49
6940,"2013-09-09 10:39:05",6940,1,1,49.99,19.49
6941,"2013-09-09 11:02:00",6941,1,1,49.99,19.49
6942,"2013-09-09 11:19:04",6942,1,1,49.99,19.49
6943,"2013-09-09 12:33:40",6943,1,1,49.99,19.49
6944,"2013-09-09 14:05:41",6944,1,1,49.99,19.49
6945,"2013-09-09 14:21:16",6945,1,1,49.99,19.49
6946,"2013-09-09 15:15:24",6946,1,1,49.99,19.49
6947,"2013-09-09 15:30:00",6947,1,1,49.99,19.49
6948,"2013-09-09 16:30:44",6948,1,1,49.99,19.49
6949,"2013-09-09 16:33:29",6949,1,1,49.99,19.49
6950,"2013-09-09 16:44:30",6950,1,1,49.99,19.49
6951,"2013-09-09 18:16:26",6951,1,1,49.99,19.49
6952,"2013-09-09 18:18:54",6952,1,1,49.99,19.49
6953,"2013-09-09 19:38:45",6953,2,1,59.99,22.49
6954,"2013-09-09 20:20:02",6954,1,1,49.99,19.49
6955,"2013-09-09 20:47:41",6955,1,1,49.99,19.49
6956,"2013-09-09 23:27:31",6956,1,1,49.99,19.49
6957,"2013-09-09 23:52:44",6957,2,1,59.99,22.49
6958,"2013-09-10 01:30:31",6958,1,1,49.99,19.49
6959,"2013-09-10 03:02:05",6959,1,1,49.99,19.49
6960,"2013-09-10 09:42:27",6960,1,1,49.99,19.49
6961,"2013-09-10 09:46:49",6961,1,1,49.99,19.49
6962,"2013-09-10 09:59:08",6962,1,1,49.99,19.49
6963,"2013-09-10 10:29:28",6963,1,1,49.99,19.49
6964,"2013-09-10 10:35:25",6964,1,1,49.99,19.49
6965,"2013-09-10 11:01:18",6965,1,1,49.99,19.49
6966,"2013-09-10 11:57:14",6966,2,1,59.99,22.49
6967,"2013-09-10 12:08:52",6967,1,1,49.99,19.49
6968,"2013-09-10 12:23:17",6968,1,1,49.99,19.49
6969,"2013-09-10 13:27:38",6969,2,1,59.99,22.49
6970,"2013-09-10 14:27:57",6970,1,1,49.99,19.49
6971,"2013-09-10 15:04:14",6971,1,1,49.99,19.49
6972,"2013-09-10 15:31:03",6972,1,1,49.99,19.49
6973,"2013-09-10 16:05:43",6973,1,1,49.99,19.49
6974,"2013-09-10 17:00:43",6974,1,1,49.99,19.49
6975,"2013-09-10 17:11:57",6975,1,1,49.99,19.49
6976,"2013-09-10 17:35:03",6976,2,1,59.99,22.49
6977,"2013-09-10 18:26:55",6977,1,1,49.99,19.49
6978,"2013-09-10 18:31:26",6978,1,1,49.99,19.49
6979,"2013-09-10 20:13:37",6979,1,1,49.99,19.49
6980,"2013-09-10 20:34:14",6980,2,1,59.99,22.49
6981,"2013-09-11 01:10:26",6981,1,1,49.99,19.49
6982,"2013-09-11 01:16:58",6982,1,1,49.99,19.49
6983,"2013-09-11 01:26:23",6983,1,1,49.99,19.49
6984,"2013-09-11 02:03:22",6984,1,1,49.99,19.49
6985,"2013-09-11 06:24:51",6985,1,1,49.99,19.49
6986,"2013-09-11 07:48:19",6986,1,1,49.99,19.49
6987,"2013-09-11 08:07:25",6987,1,1,49.99,19.49
6988,"2013-09-11 08:42:34",6988,2,1,59.99,22.49
6989,"2013-09-11 10:51:26",6989,1,1,49.99,19.49
6990,"2013-09-11 12:24:28",6990,1,1,49.99,19.49
6991,"2013-09-11 13:29:48",6991,1,1,49.99,19.49
6992,"2013-09-11 13:52:31",6992,1,1,49.99,19.49
6993,"2013-09-11 14:35:38",6993,1,1,49.99,19.49
6994,"2013-09-11 14:41:48",6994,1,1,49.99,19.49
6995,"2013-09-11 17:23:59",6995,2,1,59.99,22.49
6996,"2013-09-11 17:32:34",6996,2,1,59.99,22.49
6997,"2013-09-11 17:41:09",6997,2,1,59.99,22.49
6998,"2013-09-11 17:42:41",6998,1,1,49.99,19.49
6999,"2013-09-11 18:03:26",6999,1,1,49.99,19.49
7000,"2013-09-11 18:27:04",7000,1,1,49.99,19.49
7001,"2013-09-11 19:10:41",7001,1,1,49.99,19.49
7002,"2013-09-11 20:42:33",7002,1,1,49.99,19.49
7003,"2013-09-11 22:10:51",7003,1,1,49.99,19.49
7004,"2013-09-11 22:50:29",7004,1,1,49.99,19.49
7005,"2013-09-11 23:08:48",7005,1,1,49.99,19.49
7006,"2013-09-11 23:22:24",7006,1,1,49.99,19.49
7007,"2013-09-11 23:32:15",7007,1,1,49.99,19.49
7008,"2013-09-12 00:29:34",7008,2,1,59.99,22.49
7009,"2013-09-12 02:47:53",7009,1,1,49.99,19.49
7010,"2013-09-12 07:46:28",7010,1,1,49.99,19.49
7011,"2013-09-12 08:09:46",7011,1,1,49.99,19.49
7012,"2013-09-12 09:34:29",7012,1,1,49.99,19.49
7013,"2013-09-12 09:40:41",7013,1,1,49.99,19.49
7014,"2013-09-12 10:53:23",7014,1,1,49.99,19.49
7015,"2013-09-12 11:11:09",7015,1,1,49.99,19.49
7016,"2013-09-12 11:32:02",7016,1,1,49.99,19.49
7017,"2013-09-12 12:33:58",7017,1,1,49.99,19.49
7018,"2013-09-12 12:37:53",7018,2,1,59.99,22.49
7019,"2013-09-12 13:44:54",7019,1,1,49.99,19.49
7020,"2013-09-12 13:59:18",7020,1,1,49.99,19.49
7021,"2013-09-12 14:13:04",7021,1,1,49.99,19.49
7022,"2013-09-12 14:37:54",7022,1,1,49.99,19.49
7023,"2013-09-12 14:44:45",7023,1,1,49.99,19.49
7024,"2013-09-12 16:40:07",7024,1,1,49.99,19.49
7025,"2013-09-12 16:56:21",7025,1,1,49.99,19.49
7026,"2013-09-12 18:06:45",7026,1,1,49.99,19.49
7027,"2013-09-12 20:01:50",7027,2,1,59.99,22.49
7028,"2013-09-12 20:14:39",7028,1,1,49.99,19.49
7029,"2013-09-12 22:05:58",7029,1,1,49.99,19.49
7030,"2013-09-12 22:19:26",7030,2,1,59.99,22.49
7031,"2013-09-12 22:25:32",7031,1,1,49.99,19.49
7032,"2013-09-12 22:57:37",7032,1,1,49.99,19.49
7033,"2013-09-12 23:33:20",7033,1,1,49.99,19.49
7034,"2013-09-12 23:58:15",7034,1,1,49.99,19.49
7035,"2013-09-13 02:39:21",7035,1,1,49.99,19.49
7036,"2013-09-13 04:14:39",7036,1,1,49.99,19.49
7037,"2013-09-13 05:34:52",7037,1,1,49.99,19.49
7038,"2013-09-13 07:53:07",7038,1,1,49.99,19.49
7039,"2013-09-13 09:05:55",7039,2,1,59.99,22.49
7040,"2013-09-13 09:56:09",7040,1,1,49.99,19.49
7041,"2013-09-13 10:06:00",7041,1,1,49.99,19.49
7042,"2013-09-13 10:36:58",7042,1,1,49.99,19.49
7043,"2013-09-13 10:40:42",7043,1,1,49.99,19.49
7044,"2013-09-13 11:05:42",7044,1,1,49.99,19.49
7045,"2013-09-13 12:34:13",7045,1,1,49.99,19.49
7046,"2013-09-13 15:57:11",7046,1,1,49.99,19.49
7047,"2013-09-13 17:16:40",7047,1,1,49.99,19.49
7048,"2013-09-13 17:44:48",7048,2,1,59.99,22.49
7049,"2013-09-13 17:45:22",7049,1,1,49.99,19.49
7050,"2013-09-13 18:07:52",7050,1,1,49.99,19.49
7051,"2013-09-13 20:58:11",7051,1,1,49.99,19.49
7052,"2013-09-13 21:13:43",7052,1,1,49.99,19.49
7053,"2013-09-14 00:53:20",7053,1,1,49.99,19.49
7054,"2013-09-14 01:14:49",7054,1,1,49.99,19.49
7055,"2013-09-14 09:57:21",7055,1,1,49.99,19.49
7056,"2013-09-14 10:22:58",7056,1,1,49.99,19.49
7057,"2013-09-14 11:56:38",7057,1,1,49.99,19.49
7058,"2013-09-14 15:39:46",7058,1,1,49.99,19.49
7059,"2013-09-14 16:53:28",7059,1,1,49.99,19.49
7060,"2013-09-14 20:42:28",7060,1,1,49.99,19.49
7061,"2013-09-14 21:00:18",7061,1,1,49.99,19.49
7062,"2013-09-15 00:35:47",7062,1,1,49.99,19.49
7063,"2013-09-15 04:47:41",7063,1,1,49.99,19.49
7064,"2013-09-15 05:42:36",7064,1,1,49.99,19.49
7065,"2013-09-15 06:16:09",7065,2,1,59.99,22.49
7066,"2013-09-15 07:08:22",7066,1,1,49.99,19.49
7067,"2013-09-15 07:17:16",7067,1,1,49.99,19.49
7068,"2013-09-15 09:54:20",7068,1,1,49.99,19.49
7069,"2013-09-15 09:58:33",7069,1,1,49.99,19.49
7070,"2013-09-15 10:11:55",7070,1,1,49.99,19.49
7071,"2013-09-15 14:07:20",7071,1,1,49.99,19.49
7072,"2013-09-15 16:18:51",7072,1,1,49.99,19.49
7073,"2013-09-15 16:49:51",7073,1,1,49.99,19.49
7074,"2013-09-15 19:05:57",7074,1,1,49.99,19.49
7075,"2013-09-15 19:10:06",7075,1,1,49.99,19.49
7076,"2013-09-15 21:15:20",7076,1,1,49.99,19.49
7077,"2013-09-15 23:36:47",7077,1,1,49.99,19.49
7078,"2013-09-16 00:26:00",7078,1,1,49.99,19.49
7079,"2013-09-16 01:57:29",7079,1,1,49.99,19.49
7080,"2013-09-16 02:33:49",7080,1,1,49.99,19.49
7081,"2013-09-16 09:07:43",7081,1,1,49.99,19.49
7082,"2013-09-16 09:34:57",7082,1,1,49.99,19.49
7083,"2013-09-16 09:45:36",7083,1,1,49.99,19.49
7084,"2013-09-16 10:06:48",7084,1,1,49.99,19.49
7085,"2013-09-16 10:17:21",7085,2,1,59.99,22.49
7086,"2013-09-16 10:33:52",7086,1,1,49.99,19.49
7087,"2013-09-16 10:51:21",7087,1,1,49.99,19.49
7088,"2013-09-16 12:28:54",7088,1,1,49.99,19.49
7089,"2013-09-16 12:49:05",7089,1,1,49.99,19.49
7090,"2013-09-16 13:42:43",7090,1,1,49.99,19.49
7091,"2013-09-16 14:12:27",7091,1,1,49.99,19.49
7092,"2013-09-16 14:58:32",7092,1,1,49.99,19.49
7093,"2013-09-16 15:09:59",7093,1,1,49.99,19.49
7094,"2013-09-16 17:13:37",7094,1,1,49.99,19.49
7095,"2013-09-16 17:34:56",7095,1,1,49.99,19.49
7096,"2013-09-16 18:14:46",7096,1,1,49.99,19.49
7097,"2013-09-16 18:35:03",7097,1,1,49.99,19.49
7098,"2013-09-16 19:49:42",7098,1,1,49.99,19.49
7099,"2013-09-16 23:17:52",7099,1,1,49.99,19.49
7100,"2013-09-17 03:29:25",7100,1,1,49.99,19.49
7101,"2013-09-17 03:57:21",7101,1,1,49.99,19.49
7102,"2013-09-17 06:56:16",7102,2,1,59.99,22.49
7103,"2013-09-17 08:56:21",7103,1,1,49.99,19.49
7104,"2013-09-17 09:00:52",7104,1,1,49.99,19.49
7105,"2013-09-17 10:48:34",7105,1,1,49.99,19.49
7106,"2013-09-17 12:14:33",7106,1,1,49.99,19.49
7107,"2013-09-17 12:50:10",7107,1,1,49.99,19.49
7108,"2013-09-17 13:08:42",7108,1,1,49.99,19.49
7109,"2013-09-17 13:50:19",7109,1,1,49.99,19.49
7110,"2013-09-17 14:43:05",7110,1,1,49.99,19.49
7111,"2013-09-17 15:10:29",7111,2,1,59.99,22.49
7112,"2013-09-17 15:17:08",7112,1,1,49.99,19.49
7113,"2013-09-17 15:49:16",7113,1,1,49.99,19.49
7114,"2013-09-17 16:02:46",7114,1,1,49.99,19.49
7115,"2013-09-17 16:14:36",7115,2,1,59.99,22.49
7116,"2013-09-17 16:30:57",7116,1,1,49.99,19.49
7117,"2013-09-17 16:57:30",7117,1,1,49.99,19.49
7118,"2013-09-17 17:04:36",7118,1,1,49.99,19.49
7119,"2013-09-17 17:46:50",7119,1,1,49.99,19.49
7120,"2013-09-17 17:54:21",7120,1,1,49.99,19.49
7121,"2013-09-17 17:56:21",7121,2,1,59.99,22.49
7122,"2013-09-17 19:22:43",7122,2,1,59.99,22.49
7123,"2013-09-17 19:24:01",7123,1,1,49.99,19.49
7124,"2013-09-17 19:58:28",7124,2,1,59.99,22.49
7125,"2013-09-17 20:11:52",7125,1,1,49.99,19.49
7126,"2013-09-17 20:33:40",7126,1,1,49.99,19.49
7127,"2013-09-17 20:53:40",7127,1,1,49.99,19.49
7128,"2013-09-17 21:02:41",7128,1,1,49.99,19.49
7129,"2013-09-17 21:05:28",7129,1,1,49.99,19.49
7130,"2013-09-17 21:15:42",7130,1,1,49.99,19.49
7131,"2013-09-17 22:27:04",7131,1,1,49.99,19.49
7132,"2013-09-18 05:04:51",7132,1,1,49.99,19.49
7133,"2013-09-18 05:43:11",7133,1,1,49.99,19.49
7134,"2013-09-18 07:27:04",7134,1,1,49.99,19.49
7135,"2013-09-18 08:43:40",7135,1,1,49.99,19.49
7136,"2013-09-18 09:15:36",7136,1,1,49.99,19.49
7137,"2013-09-18 09:16:14",7137,1,1,49.99,19.49
7138,"2013-09-18 09:30:19",7138,2,1,59.99,22.49
7139,"2013-09-18 09:48:05",7139,1,1,49.99,19.49
7140,"2013-09-18 11:00:37",7140,1,1,49.99,19.49
7141,"2013-09-18 11:35:53",7141,1,1,49.99,19.49
7142,"2013-09-18 12:57:01",7142,1,1,49.99,19.49
7143,"2013-09-18 13:16:56",7143,1,1,49.99,19.49
7144,"2013-09-18 14:00:55",7144,1,1,49.99,19.49
7145,"2013-09-18 14:58:03",7145,2,1,59.99,22.49
7146,"2013-09-18 14:59:36",7146,1,1,49.99,19.49
7147,"2013-09-18 15:27:44",7147,1,1,49.99,19.49
