order_id,created_at,website_session_id,user_id,primary_product_id,items_purchased,price_usd,cogs_usd
9882,"2013-12-26 11:55:26",173211,151179,1,2,95.98,33.98
9883,"2013-12-26 12:00:42",173212,147880,1,1,49.99,19.49
9884,"2013-12-26 12:03:27",173213,151180,1,1,49.99,19.49
9885,"2013-12-26 12:40:07",173230,137174,2,1,59.99,22.49
9886,"2013-12-26 12:42:53",173234,151198,1,1,49.99,19.49
9887,"2013-12-26 12:52:00",173244,151206,1,1,49.99,19.49
9888,"2013-12-26 13:02:10",173246,151208,1,2,109.98,41.98
9889,"2013-12-26 13:25:26",173259,151219,1,1,49.99,19.49
9890,"2013-12-26 13:26:56",173255,124596,2,1,59.99,22.49
9891,"2013-12-26 13:49:28",173274,151234,1,1,49.99,19.49
9892,"2013-12-26 14:25:02",173280,151240,3,1,45.99,14.49
9893,"2013-12-26 14:38:50",173289,151249,3,1,45.99,14.49
9894,"2013-12-26 14:51:41",173295,151255,1,1,49.99,19.49
9895,"2013-12-26 14:51:55",173298,117463,2,1,59.99,22.49
9896,"2013-12-26 15:10:26",173308,131825,1,2,109.98,41.98
9897,"2013-12-26 15:16:24",173310,120058,1,1,49.99,19.49
9898,"2013-12-26 15:35:28",173325,141781,3,1,45.99,14.49
9899,"2013-12-26 15:36:27",173323,151275,1,1,49.99,19.49
9900,"2013-12-26 16:25:29",173347,151295,1,1,49.99,19.49
9901,"2013-12-26 16:50:26",173359,151307,3,1,45.99,14.49
9902,"2013-12-26 16:57:19",173363,151310,1,2,95.98,33.98
9903,"2013-12-26 17:13:14",173372,141754,3,2,95.98,33.98
9904,"2013-12-26 17:35:49",173383,129529,3,1,45.99,14.49
9905,"2013-12-26 18:11:03",173395,151334,2,2,109.98,41.98
9906,"2013-12-26 19:46:41",173433,151365,3,1,45.99,14.49
9907,"2013-12-26 19:49:13",173434,151366,3,1,45.99,14.49
9908,"2013-12-26 19:56:02",173437,151369,1,1,49.99,19.49
9909,"2013-12-26 20:14:58",173445,151377,1,1,49.99,19.49
9910,"2013-12-26 20:38:31",173450,151381,1,1,49.99,19.49
9911,"2013-12-26 20:42:10",173454,151384,2,1,59.99,22.49
9912,"2013-12-26 21:05:37",173463,141605,1,1,49.99,19.49
9913,"2013-12-26 22:43:57",173504,148830,1,1,49.99,19.49
9914,"2013-12-26 23:39:11",173516,151434,1,2,95.98,33.98
9915,"2013-12-26 23:58:27",173519,151437,1,1,49.99,19.49
9916,"2013-12-27 00:26:19",173529,151443,1,1,49.99,19.49
9917,"2013-12-27 02:51:01",173555,151467,1,2,95.98,33.98
9918,"2013-12-27 04:05:17",173567,151476,1,2,109.98,41.98
9919,"2013-12-27 05:18:01",173577,151482,1,1,49.99,19.49
9920,"2013-12-27 05:43:09",173581,151486,1,1,49.99,19.49
9921,"2013-12-27 06:08:35",173587,151492,3,1,45.99,14.49
9922,"2013-12-27 07:58:46",173598,151502,1,1,49.99,19.49
9923,"2013-12-27 08:56:26",173613,151516,1,2,95.98,33.98
9924,"2013-12-27 09:42:09",173635,151536,1,1,49.99,19.49
9925,"2013-12-27 09:43:13",173636,151537,3,2,105.98,36.98
9926,"2013-12-27 11:08:51",173674,151572,1,1,49.99,19.49
9927,"2013-12-27 11:39:13",173692,139163,2,1,59.99,22.49
9928,"2013-12-27 12:13:28",173712,130418,1,1,49.99,19.49
9929,"2013-12-27 12:30:14",173722,151613,1,1,49.99,19.49
9930,"2013-12-27 12:30:17",173725,151616,3,1,45.99,14.49
9931,"2013-12-27 12:35:04",173729,127018,1,1,49.99,19.49
9932,"2013-12-27 12:45:45",173731,151618,1,1,49.99,19.49
9933,"2013-12-27 13:02:05",173741,127542,1,1,49.99,19.49
9934,"2013-12-27 13:15:20",173755,151637,2,1,59.99,22.49
9935,"2013-12-27 13:52:29",173774,143436,1,2,95.98,33.98
9936,"2013-12-27 14:06:26",173782,151655,1,1,49.99,19.49
9937,"2013-12-27 14:29:21",173796,151665,1,1,49.99,19.49
9938,"2013-12-27 14:56:28",173804,151670,1,1,49.99,19.49
9939,"2013-12-27 14:59:11",173808,128986,1,1,49.99,19.49
9940,"2013-12-27 15:12:43",173812,151676,1,1,49.99,19.49
9941,"2013-12-27 15:51:53",173833,141811,3,2,105.98,36.98
9942,"2013-12-27 15:54:24",173835,151693,1,1,49.99,19.49
9943,"2013-12-27 16:05:52",173841,151698,3,1,45.99,14.49
9944,"2013-12-27 16:06:17",173843,151700,1,1,49.99,19.49
9945,"2013-12-27 16:34:43",173868,151724,3,1,45.99,14.49
9946,"2013-12-27 17:11:17",173882,124176,3,2,95.98,33.98
9947,"2013-12-27 17:27:20",173893,151744,1,1,49.99,19.49
9948,"2013-12-27 17:40:39",173895,129379,1,1,49.99,19.49
9949,"2013-12-27 17:46:25",173897,151747,1,2,95.98,33.98
9950,"2013-12-27 18:30:00",173918,151764,1,1,49.99,19.49
9951,"2013-12-27 18:47:25",173927,151771,3,1,45.99,14.49
9952,"2013-12-27 18:52:16",173928,151772,1,1,49.99,19.49
9953,"2013-12-27 19:17:53",173933,151777,2,1,59.99,22.49
9954,"2013-12-27 19:22:52",173935,151779,1,1,49.99,19.49
9955,"2013-12-27 20:39:33",173958,115576,1,1,49.99,19.49
9956,"2013-12-27 21:12:32",173964,151802,1,2,109.98,41.98
9957,"2013-12-27 21:50:27",173977,123940,1,1,49.99,19.49
9958,"2013-12-27 22:00:35",173979,151814,1,2,109.98,41.98
9959,"2013-12-27 22:40:20",173989,148580,2,1,59.99,22.49
9960,"2013-12-27 23:16:46",173998,151830,2,1,59.99,22.49
9961,"2013-12-28 01:38:12",174018,151846,1,2,109.98,41.98
9962,"2013-12-28 01:46:04",174020,151848,3,1,45.99,14.49
9963,"2013-12-28 02:07:28",174024,151852,1,1,49.99,19.49
9964,"2013-12-28 04:00:45",174032,151859,3,1,45.99,14.49
9965,"2013-12-28 05:24:24",174046,151867,1,1,49.99,19.49
9966,"2013-12-28 07:11:38",174059,151877,1,1,49.99,19.49
9967,"2013-12-28 08:33:25",174069,151886,1,2,95.98,33.98
9968,"2013-12-28 11:49:48",174096,151910,1,1,49.99,19.49
9969,"2013-12-28 14:28:47",174130,137340,3,1,45.99,14.49
9970,"2013-12-28 15:33:46",174150,147297,3,1,45.99,14.49
9971,"2013-12-28 16:36:56",174161,151966,1,1,49.99,19.49
9972,"2013-12-28 19:27:51",174183,151984,1,1,49.99,19.49
9973,"2013-12-28 21:39:51",174199,133870,1,2,95.98,33.98
9974,"2013-12-29 00:48:33",174222,137536,1,1,49.99,19.49
9975,"2013-12-29 13:51:43",174301,145817,3,2,95.98,33.98
9976,"2013-12-29 14:52:14",174311,152081,2,1,59.99,22.49
9977,"2013-12-29 14:56:19",174312,152082,1,1,49.99,19.49
9978,"2013-12-29 17:18:54",174334,152099,3,1,45.99,14.49
9979,"2013-12-29 18:29:49",174349,152109,1,1,49.99,19.49
9980,"2013-12-29 19:02:32",174351,152111,3,1,45.99,14.49
9981,"2013-12-29 21:53:30",174381,130244,1,1,49.99,19.49
9982,"2013-12-29 22:21:07",174385,152139,1,1,49.99,19.49
9983,"2013-12-29 23:01:54",174391,152144,1,1,49.99,19.49
9984,"2013-12-30 01:33:57",174412,152161,3,1,45.99,14.49
9985,"2013-12-30 06:35:41",174453,152191,3,1,45.99,14.49
9986,"2013-12-30 07:56:53",174461,152198,1,1,49.99,19.49
9987,"2013-12-30 08:35:40",174469,152206,1,1,49.99,19.49
9988,"2013-12-30 09:06:57",174481,152217,1,1,49.99,19.49
9989,"2013-12-30 09:07:04",174480,152216,2,1,59.99,22.49
9990,"2013-12-30 10:28:29",174506,152236,1,1,49.99,19.49
9991,"2013-12-30 11:54:25",174542,152267,1,1,49.99,19.49
9992,"2013-12-30 11:55:30",174549,152273,1,1,49.99,19.49
9993,"2013-12-30 13:50:11",174608,152318,2,1,59.99,22.49
9994,"2013-12-30 14:02:42",174615,152324,1,2,109.98,41.98
9995,"2013-12-30 17:02:59",174695,152391,3,1,45.99,14.49
9996,"2013-12-30 17:44:46",174718,152410,1,1,49.99,19.49
9997,"2013-12-30 20:35:19",174773,152448,3,1,45.99,14.49
9998,"2013-12-30 20:49:39",174776,152451,1,1,49.99,19.49
9999,"2013-12-30 22:05:21",174796,152468,1,1,49.99,19.49
10000,"2013-12-30 22:12:52",174797,152469,1,1,49.99,19.49
10001,"2013-12-31 01:48:38",174826,152492,1,1,49.99,19.49
10002,"2013-12-31 05:42:25",174848,152511,1,1,49.99,19.49
10003,"2013-12-31 07:30:08",174867,148538,1,1,49.99,19.49
10004,"2013-12-31 09:31:05",174895,152551,1,1,49.99,19.49
10005,"2013-12-31 09:40:40",174899,152555,1,1,49.99,19.49
10006,"2013-12-31 10:39:09",174925,118752,1,1,49.99,19.49
10007,"2013-12-31 10:39:39",174921,134838,1,1,49.99,19.49
10008,"2013-12-31 11:13:28",174940,152587,1,1,49.99,19.49
10009,"2013-12-31 11:33:41",174955,152600,3,1,45.99,14.49
10010,"2013-12-31 11:43:57",174953,132419,1,1,49.99,19.49
10011,"2013-12-31 12:12:34",174969,152607,1,1,49.99,19.49
10012,"2013-12-31 13:29:04",175004,152632,1,2,95.98,33.98
10013,"2013-12-31 13:33:25",175007,128555,1,1,49.99,19.49
10014,"2013-12-31 14:26:04",175026,152646,2,1,59.99,22.49
10015,"2013-12-31 14:34:36",175031,152650,1,1,49.99,19.49
10016,"2013-12-31 15:01:55",175042,152660,1,1,49.99,19.49
10017,"2013-12-31 15:13:02",175052,152667,2,1,59.99,22.49
10018,"2013-12-31 15:19:10",175058,152671,1,1,49.99,19.49
10019,"2013-12-31 15:25:10",175060,152672,1,1,49.99,19.49
10020,"2013-12-31 15:51:08",175071,127091,2,2,109.98,41.98
10021,"2013-12-31 16:00:33",175077,152680,1,1,49.99,19.49
10022,"2013-12-31 16:03:06",175078,152681,1,2,95.98,33.98
10023,"2013-12-31 17:03:44",175110,152707,1,1,49.99,19.49
10024,"2013-12-31 17:22:58",175120,152714,1,1,49.99,19.49
10025,"2013-12-31 17:57:21",175135,152728,1,1,49.99,19.49
10026,"2013-12-31 18:45:38",175150,141433,1,1,49.99,19.49
10027,"2013-12-31 19:27:25",175164,152753,1,1,49.99,19.49
10028,"2013-12-31 20:44:44",175191,152774,1,1,49.99,19.49
10029,"2013-12-31 20:54:03",175192,128730,2,1,59.99,22.49
10030,"2013-12-31 21:14:04",175200,152781,2,1,59.99,22.49
10031,"2013-12-31 21:16:48",175199,152780,1,2,109.98,41.98
10032,"2013-12-31 22:30:56",175228,152805,1,1,49.99,19.49
10033,"2013-12-31 23:22:54",175240,152815,2,1,59.99,22.49
10034,"2014-01-01 00:46:30",175255,124354,1,1,49.99,19.49
10035,"2014-01-01 02:17:23",175268,138766,1,1,49.99,19.49
10036,"2014-01-01 03:22:54",175279,152849,2,1,59.99,22.49
10037,"2014-01-01 05:20:50",175292,152860,1,1,49.99,19.49
10038,"2014-01-01 07:06:48",175306,152869,3,1,45.99,14.49
10039,"2014-01-01 07:28:40",175311,152874,1,1,49.99,19.49
10040,"2014-01-01 08:03:54",175320,143338,2,1,59.99,22.49
10041,"2014-01-01 08:13:21",175323,151185,3,1,45.99,14.49
10042,"2014-01-01 08:28:42",175327,152885,1,1,49.99,19.49
10043,"2014-01-01 09:31:20",175342,152896,1,1,49.99,19.49
10044,"2014-01-01 09:57:43",175353,152905,1,1,49.99,19.49
10045,"2014-01-01 10:10:14",175359,152911,1,1,49.99,19.49
10046,"2014-01-01 10:27:32",175368,138460,1,1,49.99,19.49
10047,"2014-01-01 10:27:45",175367,152917,1,1,49.99,19.49
10048,"2014-01-01 10:38:39",175379,152925,1,1,49.99,19.49
10049,"2014-01-01 10:40:10",175383,152929,1,1,49.99,19.49
10050,"2014-01-01 11:41:28",175422,152960,1,1,49.99,19.49
10051,"2014-01-01 11:48:06",175434,152971,3,2,95.98,33.98
10052,"2014-01-01 12:51:33",175475,141741,1,1,49.99,19.49
10053,"2014-01-01 13:00:59",175483,153003,1,1,49.99,19.49
10054,"2014-01-01 13:02:21",175479,131029,2,1,59.99,22.49
10055,"2014-01-01 14:50:02",175529,153042,1,2,95.98,33.98
10056,"2014-01-01 15:28:49",175546,150369,1,2,95.98,33.98
10057,"2014-01-01 15:30:05",175554,153062,2,1,59.99,22.49
10058,"2014-01-01 15:40:42",175558,153065,2,1,59.99,22.49
10059,"2014-01-01 15:51:00",175560,140133,1,2,109.98,41.98
10060,"2014-01-01 16:05:52",175566,153069,1,1,49.99,19.49
10061,"2014-01-01 16:26:09",175581,126960,2,1,59.99,22.49
10062,"2014-01-01 17:39:45",175616,130678,1,1,49.99,19.49
10063,"2014-01-01 18:12:11",175622,153110,1,1,49.99,19.49
10064,"2014-01-01 19:00:05",175639,153121,1,2,95.98,33.98
10065,"2014-01-01 19:05:10",175638,153120,1,1,49.99,19.49
10066,"2014-01-01 19:16:36",175641,153123,3,1,45.99,14.49
10067,"2014-01-01 20:52:12",175674,153145,1,1,49.99,19.49
10068,"2014-01-01 21:08:38",175683,153151,1,1,49.99,19.49
10069,"2014-01-01 21:34:47",175694,153161,1,1,49.99,19.49
10070,"2014-01-01 22:52:12",175719,153183,1,1,49.99,19.49
10071,"2014-01-01 23:21:46",175728,153192,1,1,49.99,19.49
10072,"2014-01-01 23:24:56",175732,153195,2,1,59.99,22.49
10073,"2014-01-01 23:35:42",175735,153198,1,1,49.99,19.49
10074,"2014-01-02 03:28:05",175782,153237,3,1,45.99,14.49
10075,"2014-01-02 06:16:23",175802,153253,1,1,49.99,19.49
10076,"2014-01-02 07:26:35",175812,153262,1,1,49.99,19.49
10077,"2014-01-02 08:05:14",175820,148469,1,2,109.98,41.98
10078,"2014-01-02 08:24:33",175823,153271,2,1,59.99,22.49
10079,"2014-01-02 09:21:06",175851,153294,1,1,49.99,19.49
10080,"2014-01-02 09:21:51",175853,153296,3,2,95.98,33.98
10081,"2014-01-02 11:02:37",175896,153333,3,1,45.99,14.49
10082,"2014-01-02 11:38:25",175915,153345,1,1,49.99,19.49
10083,"2014-01-02 12:29:53",175934,146718,1,1,49.99,19.49
10084,"2014-01-02 12:36:44",175947,153371,1,2,95.98,33.98
10085,"2014-01-02 12:51:15",175954,153378,1,1,49.99,19.49
10086,"2014-01-02 12:51:53",175957,153380,1,1,49.99,19.49
10087,"2014-01-02 14:04:02",175994,153407,1,1,49.99,19.49
10088,"2014-01-02 15:02:05",176020,153429,2,1,59.99,22.49
10089,"2014-01-02 15:19:50",176029,153438,1,1,49.99,19.49
10090,"2014-01-02 16:31:56",176063,153468,3,1,45.99,14.49
10091,"2014-01-02 16:49:43",176072,153475,1,1,49.99,19.49
10092,"2014-01-02 17:06:07",176081,153481,1,1,49.99,19.49
10093,"2014-01-02 17:12:27",176086,153485,1,2,95.98,33.98
10094,"2014-01-02 17:57:54",176103,118933,1,1,49.99,19.49
10095,"2014-01-02 18:12:36",176112,153504,1,1,49.99,19.49
10096,"2014-01-02 18:26:52",176118,153509,3,1,45.99,14.49
10097,"2014-01-02 18:52:04",176130,153521,1,2,95.98,33.98
10098,"2014-01-02 20:30:53",176158,153541,1,1,49.99,19.49
10099,"2014-01-02 20:42:27",176164,153547,1,1,49.99,19.49
10100,"2014-01-02 21:08:51",176170,153551,3,1,45.99,14.49
10101,"2014-01-03 01:04:38",176215,153586,1,1,49.99,19.49
10102,"2014-01-03 01:18:06",176218,153589,1,1,49.99,19.49
10103,"2014-01-03 02:03:31",176226,153597,1,1,49.99,19.49
10104,"2014-01-03 07:17:23",176266,153632,1,1,49.99,19.49
10105,"2014-01-03 08:12:22",176276,153642,1,1,49.99,19.49
10106,"2014-01-03 08:35:17",176282,153647,3,1,45.99,14.49
10107,"2014-01-03 10:02:59",176322,153678,1,1,49.99,19.49
10108,"2014-01-03 10:30:27",176333,153686,1,1,49.99,19.49
10109,"2014-01-03 11:28:31",176361,153711,1,1,49.99,19.49
10110,"2014-01-03 11:29:13",176359,138380,1,1,49.99,19.49
10111,"2014-01-03 12:30:09",176392,153736,1,1,49.99,19.49
10112,"2014-01-03 12:51:59",176404,153747,3,1,45.99,14.49
10113,"2014-01-03 14:40:20",176451,153783,1,1,49.99,19.49
10114,"2014-01-03 14:44:41",176453,153785,1,1,49.99,19.49
10115,"2014-01-03 15:03:07",176463,153794,3,1,45.99,14.49
10116,"2014-01-03 15:10:53",176468,153799,1,1,49.99,19.49
10117,"2014-01-03 15:25:22",176478,153808,1,1,49.99,19.49
10118,"2014-01-03 16:13:54",176498,153823,1,1,49.99,19.49
10119,"2014-01-03 16:47:51",176508,153829,3,1,45.99,14.49
10120,"2014-01-03 17:01:54",176516,153837,3,2,95.98,33.98
10121,"2014-01-03 17:02:08",176515,153836,3,1,45.99,14.49
10122,"2014-01-03 17:16:41",176524,153844,1,1,49.99,19.49
10123,"2014-01-03 18:15:00",176542,153860,3,1,45.99,14.49
10124,"2014-01-03 18:59:35",176556,153870,1,1,49.99,19.49
10125,"2014-01-03 19:27:10",176566,153879,1,1,49.99,19.49
10126,"2014-01-03 19:35:07",176570,143001,3,1,45.99,14.49
10127,"2014-01-03 20:32:02",176589,153896,1,1,49.99,19.49
10128,"2014-01-03 20:34:13",176592,153898,2,1,59.99,22.49
10129,"2014-01-03 21:02:32",176599,153904,1,1,49.99,19.49
10130,"2014-01-03 21:34:25",176605,148050,1,1,49.99,19.49
10131,"2014-01-03 22:13:19",176614,153912,1,1,49.99,19.49
10132,"2014-01-04 01:35:15",176638,153934,1,2,95.98,33.98
10133,"2014-01-04 11:08:25",176713,132141,1,1,49.99,19.49
10134,"2014-01-04 11:37:54",176718,154001,1,1,49.99,19.49
10135,"2014-01-04 12:42:17",176727,146761,1,1,49.99,19.49
10136,"2014-01-04 16:46:28",176778,154048,1,1,49.99,19.49
10137,"2014-01-04 18:11:29",176794,154062,1,1,49.99,19.49
10138,"2014-01-04 19:08:38",176804,154071,1,1,49.99,19.49
10139,"2014-01-04 21:00:23",176830,154093,1,1,49.99,19.49
10140,"2014-01-04 22:21:23",176841,154101,1,1,49.99,19.49
10141,"2014-01-04 22:28:47",176843,130714,1,1,49.99,19.49
10142,"2014-01-05 00:43:03",176868,154121,1,1,49.99,19.49
10143,"2014-01-05 01:15:45",176873,154126,2,2,105.98,36.98
10144,"2014-01-05 02:16:24",176881,154132,1,1,49.99,19.49
10145,"2014-01-05 04:46:30",176908,154155,1,1,49.99,19.49
10146,"2014-01-05 04:58:06",176911,118185,1,1,49.99,19.49
10147,"2014-01-05 09:54:02",176940,154184,2,1,59.99,22.49
10148,"2014-01-05 10:09:13",176944,154188,2,1,59.99,22.49
10149,"2014-01-05 13:38:47",176993,128274,3,1,45.99,14.49
10150,"2014-01-05 14:03:25",176998,154226,1,1,49.99,19.49
10151,"2014-01-05 14:06:48",177001,154229,3,1,45.99,14.49
10152,"2014-01-05 14:12:14",177005,154232,2,1,59.99,22.49
10153,"2014-01-05 14:52:39",177019,154246,1,1,49.99,19.49
10154,"2014-01-05 16:06:55",177038,154263,1,1,49.99,19.49
10155,"2014-01-05 16:53:48",177052,154276,1,1,49.99,19.49
10156,"2014-01-05 17:25:41",177058,154282,1,1,49.99,19.49
10157,"2014-01-05 17:32:34",177060,154284,1,1,49.99,19.49
10158,"2014-01-05 18:51:36",177078,154298,1,2,95.98,33.98
10159,"2014-01-05 19:48:06",177091,154310,1,1,49.99,19.49
10160,"2014-01-06 01:25:24",177160,154369,1,1,49.99,19.49
10161,"2014-01-06 01:46:27",177165,119151,1,1,49.99,19.49
10162,"2014-01-06 06:25:24",177200,154403,1,1,49.99,19.49
10163,"2014-01-06 06:46:23",177202,145754,2,1,59.99,22.49
10164,"2014-01-06 09:56:23",177242,154435,1,1,49.99,19.49
10165,"2014-01-06 10:01:26",177248,154438,1,1,49.99,19.49
10166,"2014-01-06 10:54:37",177278,154461,3,1,45.99,14.49
10167,"2014-01-06 11:04:13",177283,154466,1,1,49.99,19.49
10168,"2014-01-06 11:17:32",177291,154471,2,1,59.99,22.49
10169,"2014-01-06 12:44:00",177330,129782,1,1,49.99,19.49
10170,"2014-01-06 13:00:49",177340,154510,1,1,49.99,19.49
10171,"2014-01-06 13:11:21",177343,154513,2,1,59.99,22.49
10172,"2014-01-06 13:26:58",177358,140333,2,1,59.99,22.49
10173,"2014-01-06 13:51:46",177373,154538,1,1,49.99,19.49
10174,"2014-01-06 14:43:30",177406,154563,3,1,45.99,14.49
10175,"2014-01-06 16:17:39",177454,154606,1,1,49.99,19.49
10176,"2014-01-06 16:53:36",177474,139463,1,1,49.99,19.49
10177,"2014-01-06 17:12:46",177483,154631,1,1,49.99,19.49
10178,"2014-01-06 17:25:24",177495,135952,1,2,95.98,33.98
10179,"2014-01-06 17:37:43",177505,154648,1,1,49.99,19.49
10180,"2014-01-06 18:01:17",177516,154659,3,1,45.99,14.49
10181,"2014-01-06 18:56:44",177537,136867,1,1,49.99,19.49
10182,"2014-01-06 19:50:29",177555,154695,1,1,49.99,19.49
10183,"2014-01-06 20:14:42",177571,145078,1,1,49.99,19.49
10184,"2014-01-06 20:34:39",177575,154712,1,1,49.99,19.49
10185,"2014-01-06 22:00:29",177605,154734,1,1,49.99,19.49
10186,"2014-01-06 23:19:02",177622,154749,2,1,59.99,22.49
10187,"2014-01-07 00:54:57",177640,154763,3,1,45.99,14.49
10188,"2014-01-07 01:16:08",177643,154765,1,2,109.98,41.98
10189,"2014-01-07 02:28:21",177657,154775,2,1,59.99,22.49
10190,"2014-01-07 04:03:10",177663,154780,1,1,49.99,19.49
10191,"2014-01-07 06:13:53",177672,154788,1,1,49.99,19.49
10192,"2014-01-07 06:42:22",177675,154791,1,1,49.99,19.49
10193,"2014-01-07 07:01:14",177680,154795,1,1,49.99,19.49
10194,"2014-01-07 10:05:19",177726,154834,1,1,49.99,19.49
10195,"2014-01-07 10:42:37",177745,154849,1,1,49.99,19.49
10196,"2014-01-07 10:54:52",177753,154856,1,1,49.99,19.49
10197,"2014-01-07 11:19:41",177768,136594,1,1,49.99,19.49
10198,"2014-01-07 11:21:55",177773,154874,1,1,49.99,19.49
10199,"2014-01-07 11:36:06",177781,154880,1,1,49.99,19.49
10200,"2014-01-07 12:07:01",177789,154887,1,1,49.99,19.49
10201,"2014-01-07 12:11:02",177792,127624,1,1,49.99,19.49
10202,"2014-01-07 12:47:11",177810,154905,2,2,105.98,36.98
10203,"2014-01-07 14:17:46",177854,154939,1,1,49.99,19.49
10204,"2014-01-07 15:12:38",177878,154960,2,1,59.99,22.49
10205,"2014-01-07 15:35:56",177897,154973,1,1,49.99,19.49
10206,"2014-01-07 15:37:24",177895,131433,2,2,109.98,41.98
10207,"2014-01-07 15:43:40",177905,154981,1,1,49.99,19.49
10208,"2014-01-07 15:47:00",177906,136951,1,1,49.99,19.49
10209,"2014-01-07 16:32:46",177923,128970,1,2,95.98,33.98
10210,"2014-01-07 17:30:43",177956,155020,1,1,49.99,19.49
10211,"2014-01-07 17:56:30",177972,155034,1,2,95.98,33.98
10212,"2014-01-07 18:00:32",177968,140049,1,2,95.98,33.98
10213,"2014-01-07 18:21:56",177980,155042,1,1,49.99,19.49
10214,"2014-01-07 20:41:26",178033,140076,1,1,49.99,19.49
10215,"2014-01-07 20:55:14",178032,155083,1,1,49.99,19.49
10216,"2014-01-07 21:24:51",178044,155092,1,1,49.99,19.49
10217,"2014-01-07 21:59:42",178057,129760,1,2,109.98,41.98
10218,"2014-01-07 22:48:00",178074,155117,1,1,49.99,19.49
10219,"2014-01-08 01:45:53",178097,155137,1,1,49.99,19.49
10220,"2014-01-08 03:18:11",178107,155143,1,1,49.99,19.49
10221,"2014-01-08 03:27:16",178110,128693,1,1,49.99,19.49
10222,"2014-01-08 03:27:59",178111,130898,1,1,49.99,19.49
10223,"2014-01-08 05:22:04",178127,131011,3,1,45.99,14.49
10224,"2014-01-08 07:23:17",178151,153419,1,1,49.99,19.49
10225,"2014-01-08 07:48:26",178160,155181,1,1,49.99,19.49
10226,"2014-01-08 08:32:50",178173,155193,2,1,59.99,22.49
10227,"2014-01-08 09:09:01",178185,130188,2,1,59.99,22.49
10228,"2014-01-08 09:53:57",178212,119790,1,1,49.99,19.49
10229,"2014-01-08 10:40:55",178229,155238,1,1,49.99,19.49
10230,"2014-01-08 10:43:08",178228,149356,1,1,49.99,19.49
10231,"2014-01-08 11:01:59",178243,155250,2,1,59.99,22.49
10232,"2014-01-08 12:06:54",178277,155278,1,1,49.99,19.49
10233,"2014-01-08 12:22:05",178281,117878,1,1,49.99,19.49
10234,"2014-01-08 12:22:44",178284,155282,3,1,45.99,14.49
10235,"2014-01-08 12:47:45",178298,155296,1,1,49.99,19.49
10236,"2014-01-08 13:01:14",178306,155304,1,1,49.99,19.49
10237,"2014-01-08 13:20:59",178319,155313,1,2,109.98,41.98
10238,"2014-01-08 14:13:05",178352,155342,1,1,49.99,19.49
10239,"2014-01-08 14:58:05",178381,155364,3,1,45.99,14.49
10240,"2014-01-08 17:16:48",178445,155417,3,1,45.99,14.49
10241,"2014-01-08 17:40:53",178460,138842,2,1,59.99,22.49
10242,"2014-01-08 18:02:59",178472,155437,2,1,59.99,22.49
10243,"2014-01-08 18:27:21",178481,122511,1,1,49.99,19.49
10244,"2014-01-08 19:24:34",178512,155467,1,1,49.99,19.49
10245,"2014-01-08 19:45:45",178523,155476,3,1,45.99,14.49
10246,"2014-01-08 20:02:19",178524,153273,1,1,49.99,19.49
10247,"2014-01-08 22:55:02",178578,155520,3,1,45.99,14.49
10248,"2014-01-08 23:11:14",178583,155524,1,1,49.99,19.49
10249,"2014-01-09 00:57:31",178597,155538,1,1,49.99,19.49
10250,"2014-01-09 06:32:05",178651,127018,1,1,49.99,19.49
10251,"2014-01-09 09:05:30",178692,155611,1,1,49.99,19.49
10252,"2014-01-09 09:15:45",178696,155614,3,1,45.99,14.49
10253,"2014-01-09 10:27:50",178715,155627,1,1,49.99,19.49
10254,"2014-01-09 12:21:35",178768,155671,1,2,95.98,33.98
10255,"2014-01-09 12:55:03",178792,155688,2,2,109.98,41.98
10256,"2014-01-09 13:52:59",178820,155708,1,1,49.99,19.49
10257,"2014-01-09 13:59:10",178818,135417,1,1,49.99,19.49
10258,"2014-01-09 14:23:49",178839,155724,1,1,49.99,19.49
10259,"2014-01-09 14:46:48",178849,155733,1,1,49.99,19.49
10260,"2014-01-09 15:01:32",178856,155738,3,1,45.99,14.49
10261,"2014-01-09 15:23:22",178865,155745,3,1,45.99,14.49
10262,"2014-01-09 15:24:06",178868,155748,3,1,45.99,14.49
10263,"2014-01-09 15:44:56",178879,155758,1,1,49.99,19.49
10264,"2014-01-09 16:08:51",178887,155765,2,1,59.99,22.49
10265,"2014-01-09 16:30:43",178902,155776,3,2,95.98,33.98
10266,"2014-01-09 16:33:15",178909,155783,1,1,49.99,19.49
10267,"2014-01-09 16:54:51",178917,155791,1,1,49.99,19.49
10268,"2014-01-09 17:14:01",178930,155802,1,1,49.99,19.49
10269,"2014-01-09 17:50:51",178942,155813,1,1,49.99,19.49
10270,"2014-01-09 17:57:58",178944,155815,1,1,49.99,19.49
10271,"2014-01-09 18:39:52",178966,155834,1,1,49.99,19.49
10272,"2014-01-09 19:02:17",178975,155843,1,1,49.99,19.49
10273,"2014-01-09 19:22:04",178979,155845,1,1,49.99,19.49
10274,"2014-01-09 22:59:36",179033,155886,1,2,109.98,41.98
10275,"2014-01-09 23:04:51",179035,155888,1,1,49.99,19.49
10276,"2014-01-09 23:39:19",179043,138769,1,1,49.99,19.49
10277,"2014-01-10 00:11:51",179051,140431,1,1,49.99,19.49
10278,"2014-01-10 00:14:46",179048,155897,1,1,49.99,19.49
10279,"2014-01-10 00:50:07",179060,155907,1,1,49.99,19.49
